Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
100 IM,1:04.35,1:04.35,12,732,"""AAAA""",2009 PC ALMA SCY FARW SC CHMP,CC,RTA,4/2/2009
100 IM,1:04.86,1:04.86,12,713,"""AAA""",2008 CA SCS WAG SBSC at CERR,CC,RTA,12/12/2008
100 IM,1:05.89,1:05.89,12,676,"""AAA""",2009 CC SC Junior Olympics,CC,RTA,2/19/2009
100 IM,1:06.16,1:06.16,12,667,"""AAA""",2009 CC Hanford Fall Classic,CC,RTA,9/12/2009
100 IM,1:06.23,1:06.23,12,664,"""AAA""",2009 CC Bjorklund Invitational,CC,RTA,5/16/2009
100 IM,1:06.76,1:06.76,12,646,"""AAA""",2009 PC BST SCY INVITE,CC,RTA,6/26/2009
100 IM,1:06.94,1:06.94,12,640,"""AAA""",2008 CA PUMA Breast Cancer Awa,CC,RTA,10/25/2008
100 IM,1:07.20,1:07.20,11,732,"""AAA""",2008 CC 18&Under JO's,CC,RTA,2/15/2008
100 IM,1:07.41,1:07.41,12,623,"""AAA""",2009 CC Dennis Penner High Point Meet,CC,RTA,4/18/2009
100 IM,1:07.47,1:07.47,11,723,"""AAA""",2008 CC 18&Under JO's,CC,RTA,2/15/2008
100 IM,1:07.52,1:07.52,11,721,"""AAA""",2008 CC Dennis Penner Memorial High Point,CC,RTA,4/12/2008
100 IM,1:07.77,1:07.77,11,712,"""AAA""",2008 PC FAR WESTERN,CC,RTA,4/3/2008
100 IM,1:07.92,1:07.92,11,707,"""AAA""",2008 PC Bishop Invite,CC,RTA,6/20/2008
100 IM,1:08.02,1:08.02,12,603,"""AA""",2009 CC Riptide Splash Into Summer Swi,CC,RTA,5/30/2009
100 IM,1:09.07,1:09.07,10,801,"""AAAA""",2007 CC Hanford Fall Classic,CC,RTA,9/15/2007
100 IM,1:09.74,1:09.74,11,646,"""AA""",2007 CA SLO Gobbler Classic,CC,RTA,11/16/2007
100 IM,1:10.08,1:10.08,11,634,"""AA""",2007 CA PUMA Pumpkin,CC,RTA,10/27/2007
100 IM,1:10.13,1:10.13,10,768,"""AAAA""",2007 CA EAST Fall Festival-Cor,CC,RTA,9/22/2007
100 IM,1:10.19,1:10.19,10,766,"""AAAA""",2007 PC PLS FW-SC,CC,RTA,3/29/2007
100 IM,1:11.15,1:11.15,10,737,"""AAAA""",2007 PC PLS FW-SC,CC,RTA,3/29/2007
100 IM,1:12.51,1:12.51,10,696,"""AAA""",2007 CC SC JO's,CC,RTA,3/16/2007
100 IM,1:12.72,1:12.72,10,690,"""AAA""",2007 PC BST,CC,RTA,6/22/2007
100 IM,1:13.20,1:13.20,11,534,"""A""",2008 CC PAC SUMMERS END SC,CC,RTA,9/20/2008
100 IM,1:14.17,1:14.17,10,648,"""AAA""",2007 CC SC JO's,CC,RTA,3/16/2007
100 IM,1:14.21,1:14.21,10,647,"""AAA""",2007 CC Dennis Penner Memorial Hi,CC,RTA,4/14/2007
100 IM,1:15.00,1:15.00,10,624,"""AAA""",2007 SI All Star TRI Meet,CC,RTA,1/20/2007
100 IM,1:15.01,1:15.01,10,624,"""AAA""",2007 CC All Star Selection Meet,CC,RTA,1/13/2007
